xml:id	ref	role	class	type	english	mandarin	gloss	text	after	lemma	normalized	strong	morph	person	number	gender	case	tense	voice	mood	degree	domain	ln	frame	subjref	referent
n40008023002	MAT 8:23!2	v	verb				having entered	ἐμβάντι	 	ἐμβαίνω	ἐμβάντι	1684	V-2AAP-DSM		singular	masculine	dative	aorist	active	participle		015008	15.95	A0:n40008023003		
n40008023003	MAT 8:23!3	s	pron	personal			He	αὐτῷ	 	αὐτός	αὐτῷ	846	P-DSM		singular	masculine	dative					092004	92.11			n40008022003
n40008023004	MAT 8:23!4		prep				into	εἰς	 	εἰς	εἰς	1519	PREP									084002	84.22			
n40008023005	MAT 8:23!5		det				the	τὸ	 	ὁ	τό	3588	T-ASN		singular	neuter	accusative					092004	92.24			
n40008023006	MAT 8:23!6		noun	common			boat	πλοῖον	 	πλοῖον	πλοῖον	4143	N-ASN		singular	neuter	accusative					006008	6.41			
n40008023007	MAT 8:23!7	v	verb				followed	ἠκολούθησαν	 	ἀκολουθέω	ἠκολούθησαν	190	V-AAI-3P	third	plural			aorist	active	indicative		015020	15.156	A1:n40008023008 A0:n40008023010		
n40008023008	MAT 8:23!8	o	pron	personal			Him	αὐτῷ	 	αὐτός	αὐτῷ	846	P-DSM		singular	masculine	dative					092004	92.11			n40008022003
n40008023009	MAT 8:23!9		det				the	οἱ	 	ὁ	οἱ	3588	T-NPM		plural	masculine	nominative					092004	92.24			
n40008023010	MAT 8:23!10		noun	common			disciples	μαθηταὶ	 	μαθητής	μαθηταί	3101	N-NPM		plural	masculine	nominative					036004	36.38			
n40008023011	MAT 8:23!11		pron	personal			of Him	αὐτοῦ	.	αὐτός	αὐτοῦ	846	P-GSM		singular	masculine	genitive					092004	92.11			n40008022003
n40008024001	MAT 8:24!1		conj				And	καὶ	 	καί	καί	2532	CONJ									089015	89.87			
n40008024002	MAT 8:24!2	aux	verb				behold	ἰδοὺ	 	ὁράω	ἰδού	3708	V-2AMM-2S	second	singular			aorist	middle	imperative		091003	91.13			
n40008024003	MAT 8:24!3		noun	common			a storm	σεισμὸς	 	σεισμός	σεισμός	4578	N-NSM		singular	masculine	nominative					014005	14.22			
n40008024004	MAT 8:24!4		adj				great	μέγας	 	μέγας	μέγας	3173	A-NSM		singular	masculine	nominative					078001	78.2			
n40008024005	MAT 8:24!5	v	verb				arose	ἐγένετο	 	γίνομαι	ἐγένετο	1096	V-2ADI-3S	third	singular			aorist	middle	indicative		013004	13.107	A0:n40008024003		
n40008024006	MAT 8:24!6		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									083008	83.47			
n40008024007	MAT 8:24!7		det				the	τῇ	 	ὁ	τῇ	3588	T-DSF		singular	feminine	dative					092004	92.24			
n40008024008	MAT 8:24!8		noun	common			sea	θαλάσσῃ	,	θάλασσα	θαλάσσῃ	2281	N-DSF		singular	feminine	dative					001010	1.70			
n40008024009	MAT 8:24!9		conj				so that	ὥστε	 	ὥστε	ὥστε	5620	CONJ									089008	89.52			
n40008024010	MAT 8:24!10		det				the	τὸ	 	ὁ	τό	3588	T-ASN		singular	neuter	accusative					092004	92.24			
n40008024011	MAT 8:24!11		noun	common			boat	πλοῖον	 	πλοῖον	πλοῖον	4143	N-ASN		singular	neuter	accusative					006008	6.41			
n40008024012	MAT 8:24!12	v	verb				was being swamped	καλύπτεσθαι	 	καλύπτω	καλύπτεσθαι	2572	V-PPN					present	passive	infinitive		079025	79.114	A1:n40008024011		
n40008024013	MAT 8:24!13		prep				by	ὑπὸ	 	ὑπό	ὑπό	5259	PREP									090001	90.1			
n40008024014	MAT 8:24!14		det				the	τῶν	 	ὁ	τῶν	3588	T-GPN		plural	neuter	genitive					092004	92.24			
n40008024015	MAT 8:24!15		noun	common			waves	κυμάτων	·	κῦμα	κυμάτων	2949	N-GPN		plural	neuter	genitive					014005	14.25			
n40008024016	MAT 8:24!16	s	pron	personal			He Himself	αὐτὸς	 	αὐτός	αὐτός	846	P-NSM		singular	masculine	nominative					092004	92.11			n40008022003
n40008024017	MAT 8:24!17		conj				however	δὲ	 	δέ	δέ	1161	CONJ									089023	89.124			
n40008024018	MAT 8:24!18	v	verb				was sleeping	ἐκάθευδεν	.	καθεύδω	ἐκάθευδεν	2518	V-IAI-3S	third	singular			imperfect	active	indicative		023005	23.66	A0:n40008024016		
n40008025001	MAT 8:25!1		conj				And	καὶ	 	καί	καί	2532	CONJ									089015	89.87			
n40008025002	MAT 8:25!2	v	verb				having come to [Him]	προσελθόντες	 	προσέρχομαι	προσελθόντες	4334	V-2AAP-NPM		plural	masculine	nominative	aorist	active	participle		015005	15.77	A0:n40008023010	n40008023010	
n40008025003	MAT 8:25!3	v	verb				they awoke	ἤγειραν	 	ἐγείρω	ἤγειραν	1453	V-AAI-3P	third	plural			aorist	active	indicative		023005	23.77	A0:n40008023010 A1:n40008025004	n40008023010	
n40008025004	MAT 8:25!4	o	pron	personal			Him	αὐτὸν	 	αὐτός	αὐτόν	846	P-ASM		singular	masculine	accusative					092004	92.11			n40008022003
n40008025005	MAT 8:25!5	v	verb				saying	λέγοντες	 	λέγω	λέγοντες	3004	V-PAP-NPM		plural	masculine	nominative	present	active	participle		033006	33.69	A0:n40008023010	n40008023010	
n40008025006	MAT 8:25!6	aux	noun	common			Lord	Κύριε	,	κύριος	Κύριε	2962	N-VSM		singular	masculine	vocative					012001 087003	12.9 87.53			
n40008025007	MAT 8:25!7	v	verb				save us	σῶσον	,	σῴζω	σῶσον	4982	V-AAM-2S	second	singular			aorist	active	imperative		021005	21.18	A0:n40008025006	n40008025006	
n40008025008	MAT 8:25!8	v	verb				we are perishing	ἀπολλύμεθα	.	ἀπόλλυμι	ἀπολλύμεθα	622	V-PMI-1P	first	plural			present	middle	indicative		023007	23.106	A0:n40008023010;n40008025006	n40008023010 n40008025006	
n40008026001	MAT 8:26!1		conj				And	καὶ	 	καί	καί	2532	CONJ									089015	89.87			
n40008026002	MAT 8:26!2	v	verb				He says	λέγει	 	λέγω	λέγει	3004	V-PAI-3S	third	singular			present	active	indicative		033006	33.69	A0:n40008022003 A2:n40008026003	n40008022003	
n40008026003	MAT 8:26!3	io	pron	personal			to them	αὐτοῖς	 	αὐτός	αὐτοῖς	846	P-DPM		plural	masculine	dative					092004	92.11			n40008023010
n40008026004	MAT 8:26!4	adv	pron	interrogative			Why	Τί	 	τίς	Τί	5101	I-NSN		singular	neuter	nominative					092004	92.15			
n40008026005	MAT 8:26!5	p	adj				fearful	δειλοί	 	δειλός	δειλοί	1169	A-NPM		plural	masculine	nominative					025022	25.268			
n40008026006	MAT 8:26!6	vc	verb				are you	ἐστε	,	εἰμί	ἐστε	1510	V-PAI-2P	second	plural			present	active	indicative		013001	13.1		n40008026007	
n40008026007	MAT 8:26!7	aux	adj				O [you] of little faith	ὀλιγόπιστοι	;	ὀλιγόπιστος	ὀλιγόπιστοι	3640	A-VPM		plural	masculine	vocative					031009	31.96			
n40008026008	MAT 8:26!8	adv	adv				Then	τότε	 	τότε	τότε	5119	ADV									067002	67.47			
n40008026009	MAT 8:26!9	v	verb				having arisen	ἐγερθεὶς	 	ἐγείρω	ἐγερθείς	1453	V-APP-NSM		singular	masculine	nominative	aorist	passive	participle		017001	17.9	A1:n40008022003	n40008022003	
n40008026010	MAT 8:26!10	v	verb				He rebuked	ἐπετίμησεν	 	ἐπιτιμάω	ἐπετίμησεν	2008	V-AAI-3S	third	singular			aorist	active	indicative		033032	33.331	A0:n40008022003 A1:n40008026012;n40008026015	n40008022003	
n40008026011	MAT 8:26!11		det				the	τοῖς	 	ὁ	τοῖς	3588	T-DPM		plural	masculine	dative					092004	92.24			
n40008026012	MAT 8:26!12		noun	common			winds	ἀνέμοις	 	ἄνεμος	ἀνέμοις	417	N-DPM		plural	masculine	dative					014002	14.4			
n40008026013	MAT 8:26!13		conj				and	καὶ	 	καί	καί	2532	CONJ									089017	89.92			
n40008026014	MAT 8:26!14		det				the	τῇ	 	ὁ	τῇ	3588	T-DSF		singular	feminine	dative					092004	92.24			
n40008026015	MAT 8:26!15		noun	common			sea	θαλάσσῃ	,	θάλασσα	θαλάσσῃ	2281	N-DSF		singular	feminine	dative					001010	1.70			
n40008026016	MAT 8:26!16		conj				and	καὶ	 	καί	καί	2532	CONJ													
n40008026017	MAT 8:26!17	v	verb				there was	ἐγένετο	 	γίνομαι	ἐγένετο	1096	V-2ADI-3S	third	singular			aorist	middle	indicative		013002	13.48	A0:n40008026018		
n40008026018	MAT 8:26!18		noun	common			a calm	γαλήνη	 	γαλήνη	γαλήνη	1055	N-NSF		singular	feminine	nominative					014005	14.23			
n40008026019	MAT 8:26!19		adj				great	μεγάλη	.	μέγας	μεγάλη	3173	A-NSF		singular	feminine	nominative					078001	78.2			
n40008027001	MAT 8:27!1		det				-	οἱ	 	ὁ	οἱ	3588	T-NPM		plural	masculine	nominative					092004	92.24			
n40008027002	MAT 8:27!2		conj				And	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40008027003	MAT 8:27!3		noun	common			the men	ἄνθρωποι	 	ἄνθρωπος	ἄνθρωποι	444	N-NPM		plural	masculine	nominative					009002	9.24			
n40008027004	MAT 8:27!4	v	verb				marveled	ἐθαύμασαν	 	θαυμάζω	ἐθαύμασαν	2296	V-AAI-3P	third	plural			aorist	active	indicative		025020	25.213	A0:n40008027003		
n40008027005	MAT 8:27!5	v	verb				saying	λέγοντες	 	λέγω	λέγοντες	3004	V-PAP-NPM		plural	masculine	nominative	present	active	participle		033006	33.69	A0:n40008027003	n40008027003	
n40008027006	MAT 8:27!6	p	adj	interrogative			What kind [of man]	Ποταπός	 	ποταπός	Ποταπός	4217	A-NSM		singular	masculine	nominative					058004	58.30			
n40008027007	MAT 8:27!7	vc	verb				is	ἐστιν	 	εἰμί	ἐστιν	1510	V-PAI-3S	third	singular			present	active	indicative		013001	13.1			
n40008027008	MAT 8:27!8	s	pron	demonstrative			this	οὗτος	 	οὗτος	οὗτος	3778	D-NSM		singular	masculine	nominative					092007	92.29			n40008022003
n40008027009	MAT 8:27!9		conj				that	ὅτι	 	ὅτι	ὅτι	3754	CONJ									089007 090006	89.33 90.21			
n40008027010	MAT 8:27!10		adv				even	καὶ	 	καί	καί	2532	CONJ													
n40008027011	MAT 8:27!11		det				the	οἱ	 	ὁ	οἱ	3588	T-NPM		plural	masculine	nominative					092004	92.24			
n40008027012	MAT 8:27!12		noun	common			winds	ἄνεμοι	 	ἄνεμος	ἄνεμοι	417	N-NPM		plural	masculine	nominative					014002	14.4			
n40008027013	MAT 8:27!13		conj				and	καὶ	 	καί	καί	2532	CONJ									089017	89.92			
n40008027014	MAT 8:27!14		det				the	ἡ	 	ὁ	ἡ	3588	T-NSF		singular	feminine	nominative					092004	92.24			
n40008027015	MAT 8:27!15		noun	common			sea	θάλασσα	 	θάλασσα	θάλασσα	2281	N-NSF		singular	feminine	nominative					001010	1.70			
n40008027016	MAT 8:27!16	o	pron	personal			Him	αὐτῷ	 	αὐτός	αὐτῷ	846	P-DSM		singular	masculine	dative					092004	92.11			n40008022003
n40008027017	MAT 8:27!17	v	verb				obey	ὑπακούουσιν	;	ὑπακούω	ὑπακούουσιν	5219	V-PAI-3P	third	plural			present	active	indicative		036003	36.15	A0:n40008027012;n40008027015 A1:n40008027016		
n40008028001	MAT 8:28!1		conj				And	Καὶ	 	καί	Καί	2532	CONJ									091001	91.1			
n40008028002	MAT 8:28!2	v	verb				having come	ἐλθόντος	 	ἔρχομαι	ἐλθόντος	2064	V-2AAP-GSM		singular	masculine	genitive	aorist	active	participle		015006	15.81	A0:n40008028003		
n40008028003	MAT 8:28!3	s	pron	personal			He	αὐτοῦ	 	αὐτός	αὐτοῦ	846	P-GSM		singular	masculine	genitive					092004	92.11			n40008022003
n40008028004	MAT 8:28!4		prep				to	εἰς	 	εἰς	εἰς	1519	PREP									084002	84.16			
n40008028005	MAT 8:28!5		det				the	τὸ	 	ὁ	τό	3588	T-ASN		singular	neuter	accusative					092004	92.24			
n40008028006	MAT 8:28!6		adv				other side	πέραν	 	πέραν	πέραν	4008	ADV									083007	83.43			
n40008028007	MAT 8:28!7		prep				to	εἰς	 	εἰς	εἰς	1519	PREP									084002	84.16			
n40008028008	MAT 8:28!8		det				the	τὴν	 	ὁ	τήν	3588	T-ASF		singular	feminine	accusative					092004	92.24			
n40008028009	MAT 8:28!9		noun	common			region	χώραν	 	χώρα	χώραν	5561	N-ASF		singular	feminine	accusative					001011	1.79			
n40008028010	MAT 8:28!10		det				of the	τῶν	 	ὁ	τῶν	3588	T-GPM		plural	masculine	genitive					092004	92.24			
n40008028011	MAT 8:28!11		adj				Gadarenes	Γαδαρηνῶν	 	Γαδαρηνός	Γαδαρηνῶν	1046	A-GPM		plural	masculine	genitive					093002	93.438			
n40008028012	MAT 8:28!12	v	verb				met	ὑπήντησαν	 	ὑπαντάω	ὑπήντησαν	5221	V-AAI-3P	third	plural			aorist	active	indicative		015005	15.78	A1:n40008028013 A0:n40008028015		
n40008028013	MAT 8:28!13	o	pron	personal			Him	αὐτῷ	 	αὐτός	αὐτῷ	846	P-DSM		singular	masculine	dative					092004	92.11			n40008022003
n40008028014	MAT 8:28!14		num				two	δύο	 	δύο	δύο	1417	A-NUI									060002	60.11			
n40008028015	MAT 8:28!15	v	verb				being possessed by demons	δαιμονιζόμενοι	 	δαιμονίζομαι	δαιμονιζόμενοι	1139	V-PNP-NPM		plural	masculine	nominative	present	middlepassive	participle		012001	12.41	A0:n00000000000		
n40008028016	MAT 8:28!16		prep				out of	ἐκ	 	ἐκ	ἐκ	1537	PREP									084001	84.4			
n40008028017	MAT 8:28!17		det				the	τῶν	 	ὁ	τῶν	3588	T-GPN		plural	neuter	genitive					092004	92.24			
n40008028018	MAT 8:28!18		noun	common			tombs	μνημείων	 	μνημεῖον	μνημείων	3419	N-GPN		plural	neuter	genitive					007007	7.75			
n40008028019	MAT 8:28!19	v	verb				coming forth	ἐξερχόμενοι	,	ἐξέρχομαι	ἐξερχόμενοι	1831	V-PNP-NPM		plural	masculine	nominative	present	middlepassive	participle		015004	15.40	A0:n40008028015	n40008028015	
n40008028020	MAT 8:28!20		adj				violent	χαλεποὶ	 	χαλεπός	χαλεποί	5467	A-NPM		plural	masculine	nominative					020001	20.2			
n40008028021	MAT 8:28!21		adv				extremely	λίαν	 	λίαν	λίαν	3029	ADV									078001	78.1			
n40008028022	MAT 8:28!22		conj				so that	ὥστε	 	ὥστε	ὥστε	5620	CONJ									089008	89.52			
n40008028023	MAT 8:28!23	adv	adv				not	μὴ	 	μή	μή	3361	PRT-N									069002	69.3			
n40008028024	MAT 8:28!24	v	verb				was able	ἰσχύειν	 	ἰσχύω	ἰσχύειν	2480	V-PAN					present	active	infinitive		074	74.9	A0:n40008028025 A1:n40008028026		
n40008028025	MAT 8:28!25	s	pron	indefinite			anyone	τινὰ	 	τὶς	τινά	5100	X-ASM		singular	masculine	accusative					092004	92.12			
n40008028026	MAT 8:28!26	v	verb				to pass	παρελθεῖν	 	παρέρχομαι	παρελθεῖν	3928	V-2AAN					aorist	active	infinitive		015003	15.28	A0:n40008028025	n40008028025	
n40008028027	MAT 8:28!27		prep				by	διὰ	 	διά	διά	1223	PREP									084003	84.29 84.32			
n40008028028	MAT 8:28!28		det				the	τῆς	 	ὁ	τῆς	3588	T-GSF		singular	feminine	genitive					092004	92.24			
n40008028029	MAT 8:28!29		noun	common			way	ὁδοῦ	 	ὁδός	ὁδοῦ	3598	N-GSF		singular	feminine	genitive					001016	1.99			
n40008028030	MAT 8:28!30		pron	demonstrative			that	ἐκείνης	.	ἐκεῖνος	ἐκείνης	1565	D-GSF		singular	feminine	genitive					092007	92.30			
n40008029001	MAT 8:29!1		conj				And	καὶ	 	καί	καί	2532	CONJ									089015	89.87			
n40008029002	MAT 8:29!2	aux	verb				behold	ἰδοὺ	 	ὁράω	ἰδού	3708	V-2AMM-2S	second	singular			aorist	middle	imperative		091003	91.13			
n40008029003	MAT 8:29!3	v	verb				they cried out	ἔκραξαν	 	κράζω	ἔκραξαν	2896	V-AAI-3P	third	plural			aorist	active	indicative		033006	33.83	A0:n40008028015	n40008028015	
n40008029004	MAT 8:29!4	v	verb				saying	λέγοντες	 	λέγω	λέγοντες	3004	V-PAP-NPM		plural	masculine	nominative	present	active	participle		033006	33.69	A0:n40008028015	n40008028015	
n40008029005	MAT 8:29!5	s	pron	interrogative			What	Τί	 	τίς	Τί	5101	I-NSN		singular	neuter	nominative									
n40008029006	MAT 8:29!6		pron	personal			to us	ἡμῖν	 	ἐγώ	ἡμῖν	1473	P-1DP		plural		dative					092002	92.4			n40008028015
n40008029007	MAT 8:29!7		conj				and	καὶ	 	καί	καί	2532	CONJ													
n40008029008	MAT 8:29!8		pron	personal			to you	σοί	,	σύ	σοί	4771	P-2DS		singular		dative									n40008029009
n40008029009	MAT 8:29!9		noun	common			Son	Υἱὲ	 	υἱός	Υἱέ	5207	N-VSM		singular	masculine	vocative					012001	12.15			
n40008029010	MAT 8:29!10		det				-	τοῦ	 	ὁ	τοῦ	3588	T-GSM		singular	masculine	genitive					092004	92.24			
n40008029011	MAT 8:29!11		noun	common			of God	Θεοῦ	;	θεός	Θεοῦ	2316	N-GSM		singular	masculine	genitive					012001	12.15			
n40008029012	MAT 8:29!12	v	verb				Are You come	ἦλθες	 	ἔρχομαι	ἦλθες	2064	V-2AAI-2S	second	singular			aorist	active	indicative		015006	15.81	A0:n40008029009	n40008029009	
n40008029013	MAT 8:29!13	adv	adv				here	ὧδε	 	ὧδε	ὧδε	5602	ADV									083001	83.1			
n40008029014	MAT 8:29!14		prep				before [the]	πρὸ	 	πρό	πρό	4253	PREP									067002	67.17			
n40008029015	MAT 8:29!15		noun	common			time	καιροῦ	 	καιρός	καιροῦ	2540	N-GSM		singular	masculine	genitive					067001	67.1			
n40008029016	MAT 8:29!16	v	verb				to torment	βασανίσαι	 	βασανίζω	βασανίσαι	928	V-AAN					aorist	active	infinitive		038001	38.13	A0:n40008029009 A1:n40008029017	n40008029009	
n40008029017	MAT 8:29!17	o	pron	personal			us	ἡμᾶς	;	ἐγώ	ἡμᾶς	1473	P-1AP		plural		accusative					092002	92.4			n40008028015
n40008030001	MAT 8:30!1	vc	verb				There was	ἦν	 	εἰμί	ἦν	1510	V-IAI-3S	third	singular			imperfect	active	indicative		085001	85.1			
n40008030002	MAT 8:30!2		conj				now	δὲ	 	δέ	δέ	1161	CONJ													
n40008030003	MAT 8:30!3	p	adj				far off	μακρὰν	 	μακράν	μακράν	3112	ADV		singular	feminine	accusative					083005	83.30			
n40008030004	MAT 8:30!4		prep				from	ἀπ’	 	ἀπό	ἀπ’	575	PREP									084001	84.3			
n40008030005	MAT 8:30!5		pron	personal			them	αὐτῶν	 	αὐτός	αὐτῶν	846	P-GPM		plural	masculine	genitive					092004	92.11			n40008022003 n40008028015
n40008030006	MAT 8:30!6		noun	common			a herd	ἀγέλη	 	ἀγέλη	ἀγέλη	34	N-NSF		singular	feminine	nominative					004001	4.8			
n40008030007	MAT 8:30!7		noun	common			of pigs	χοίρων	 	χοῖρος	χοίρων	5519	N-GPM		plural	masculine	genitive					004001	4.36			
n40008030008	MAT 8:30!8		adj				many	πολλῶν	 	πολύς	πολλῶν	4183	A-GPM		plural	masculine	genitive					059001	59.1			
n40008030009	MAT 8:30!9	v	verb				feeding	βοσκομένη	.	βόσκω	βοσκομένη	1006	V-PPP-NSF		singular	feminine	nominative	present	passive	participle		023001	23.9	A1:n40008030006	n40008030006	
n40008031001	MAT 8:31!1		det				-	οἱ	 	ὁ	οἱ	3588	T-NPM		plural	masculine	nominative					092004	92.24			
n40008031002	MAT 8:31!2		conj				And	δὲ	 	δέ	δέ	1161	CONJ													
n40008031003	MAT 8:31!3		noun	common			the demons	δαίμονες	 	δαίμων	δαίμονες	1142	N-NPM		plural	masculine	nominative					012001	12.37			
