document_slug,document_title,pdf_page,printed_page,blank_page,english_ocr_confidence,arabic_ocr_confidence,quran_references_detected,arabic_segment_count,transcription_text,arabic_text
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,58,,False,68.81,54.02,,2,"TABLE 9
 The Absolute Frequency of Occurrence of Each
 Set of Qur'anic Initials in Each Sura.
 CHAPTER
 1 8 1 11 7 5 17
 11 156 53 2018 i511 550 2298
 111 69 306 1235 818 278 1362
 lv 122 255 1333 950 378 1588
 Vv 74 266 977 670 267 171
 vi 69 272 1013 723 263 1177
 vit 98 356 1303 790 355 1292
 0111 29 109 440 310 93 521
 Ix 62 216 678 114 232 1000
 x 32 179 692 367 148 109
 xI 60 180 632 213 151 746
 811 61 193 634 400 186 149
 111 20 66 229 214 83 343
 xiv 23 $7 278 169 67 343
 xv 23 83 320 125 18 26١
 xvI 34 131 648 472 163 721
 XVII 32 155 $30 306 177 614
 XVIII 4s isi 508 405 164 601
 x1x 26 86 23600 182 19 407
 Xx 35 163 397 343 148 626
 XXI 32 103 512 315 116 234
 1111 43 96 390 345 126 566
 XXIII 20 108 227 264 64 356
 XXIV 33 61 439 376 14 579
 XXV 18 90 262 171 93 382
 XxVI 25 132 601 234 127 354
 XXVIII 26 160 426 296 121 257
 ال""‎ 39 147 564 333 121 614
 XA1K 25 92 407 245 88 388
 XXX 16 77 278 161 60 359
 XXX1 20 31 153 133 aa 208
 XXXII 8 38 1s9 76 34 140
 XXX111 30 411 $07 335 417 546
 XXXKV 20 a2 234 185 74 318
 XAXVI 22 72 303 176 62 865
 XXXVIT 34 60 434 203 93 327
 AXXVIEL 89 14 255 164 74 283
 Ws 22 17 369 299 106 2457
 xL 33 108 404 239 ii 500
 lit 26 57 254 209 64 393
 xiv 4 35 155 72 26 12
 xLvi 20 73 ele 137 52 262
 XVII 16 36 176 173 52 192
 ALIAS 14 a? 190 189 64 250
 XLIX 13 32 123 74 36 150
 L 12 57 115 69 34 147
 ul 9 a6 143 76 4ه‎ 151
 ui 13 88 116 18 34 120
 كه‎ 3 17 15 90 37 160","360 70 157 291 93 12 الاققة”‎

346 74 182 292 6) 19 آناا‎
326 84a 220 326 61 17 1 مالا‎
219 a3 112 15 36 9 لكوم‎"
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,59,120,False,65.12,48.73,,1,"Continued
 75 41 17
 120
 46
 13
 $4 Liv
 54 40 129
 143
 22
 7
 55 LV
 66 at 129
 202
 35
 17
 56 LVI
 142 se eas
 180
 50
 12
 57 Lvl
 140 a7 204
 162
 27
 12
 56 VIII
 132 39 178
 153
 aa
 19
 59 LIX
 86 27 149
 136
 27
 60 LX
 60 26 114
 و2‎
 19
 61 LXI
 43 9 55
 a9
 14
 62 LXII
 55 23 77
 10
 23
 63 LALIT
 58 24 100
 67
 14
 55
 6a LXIV
 91 31 wi
 95
 26
 65 Lxy
 65 13 100
 99
 17
 66 LXVI
 66 34 146
 100
 37
 -70-
 67 LXVIE
 66 32 117
 133
 21
 686 AVAIL
 94 31 122
 714
 egy
 69 LXIX
 60 17 108
 81
 16
 10 LAX
 40 26 77
 61
 2
 71 LXXI
 68 35 91
 113
 25
 72 نا‎
 50 23 88
 58
 24
 73 XXIII
 53 26 104
 19
 25
 36 986 92
 Ta LXXIV
 53
 27
 75 LXXV
 76 44 120
 87
 15
 76 LXAVI
 21 13 94
 68
 16
 77 LXXVIT
 23 20 63
 62
 17
 76 LAAVILI
 65 27 75
 a7
 11
 79 LAXIX
 55 14 59
 34
 13
 80 LXxx
 31
 6
 61 LAVAL
 7 8 36
 24
 3
 62 LXXXI1
 30 17 66
 في‎
 13
 83 1
 26 17 49
 32
 15
 6a LAXXAIV
 27 5 36
 29
 6
 85 LAAXV
 15 ل‎ 22
 17
 9
 86 LAXKVI
 13 11 53
 14
 6
 67 LXXXVII
 33 14 55
 24
 3
 88 LAXXVIII
 es 13 64
 2a
 10
 89 LXXXIX
 22 9 33
 25
 10
 90 xC
 31 لل‎ 9
 9
 هه
 -
 91 501
 16 14 53
 23
 92 21
 1 5 23
 5
 93 1
 2 5 10
 9
 94 61
 6 8 22
 18
 95 ACV
 16 12 40
 25
 96 61/1
 11 3 12
 9
 97 xcvil
 33 3 39
 35
 96 1
 i 3 16
 7
 99 XCIX
 10 4 17
 11
 100 ©
 16 2 13
 11
 103 CI
 3 4 15
 M
 102 11
 1 3 6
 6
 103 111
 19 5 12
 6
 104 CIV
 7 4 15
 3
 105 CV
 7 2 8
 4
 106 CVI
 6 4 21
 12
 107 011
 2 2 4
 6
 108 VIII
 2 1 1
 10
 109 CIXx
 5 5 10
 6
 140 CH
 9 5 12
 5
 5 1 5
 iy) 61
 2
 1 4 6
 112 1
 6
 3 1! 15
 113 CALLS
 10
 134 CXIV
 43","ل سم سن سس صن بن زم زو اح عن حجن نم جر ت ع افد د اا نت انم نم الت ات نه جح ات م لج نع حت عن الم 6 الج صن ان ع6 ع 90 << 2 نه عمس ان بن ات يي لس
39 الك‎ 15
ا ع ن ن ن ب wu‏ 00 لها ال لز نم لط لى مسرا سم اع مما ان لاه شر بى
سس سمه"
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,60,483,False,73.67,57.37,,1,"TABLE 9 (Continued)
 HHPM عي‎ APLPM 0 APLPR >| TTPSPM
 APLOMFR
 APLPMPSS
 66
 60
 20
 51
 56
 20
 10867
 10147
 2745
 8672
 9991
 2525
 6226
 5603
 1529
 a975
 5714
 1424
 6681
 6312
 1686
 §373
 6190
 1507
 5109
 4603
 1306
 4070
 4729
 1212
 $137
 4701
 1325
 4075
 4632
 1224
 5785
 $349
 1520
 4620
 $251
 1332
 2204
 2046
 549
 1748
 2017
 510
 4530
 4160
 1195
 3567
 4118
 1106
 3174
 2949
 800
 2562
 2917
 751
 265
 2961
 862
 2514
 2901
 7199
 2896
 2699
 677
 2405
 2636
 594
 1501
 1384
 343
 1241
 1364
 304
 1513
 1376
 394
 1206
 1353
 342
 1194
 1116
 346
 926
 1095
 312
 3222
 2966
 652
 2533
 2932
 780
 2722
 2453
 621
 2276
 2421
 $34
 2630
 2399
 659
 2135
 2354
 601
 1562
 1419
 371
 1270
 1393
 357
 2100
 1923
 526
 1720
 1686
 456
 1985
 1826
 517
 1564
 1794
 478
 2177
 2016
 551
 1782
 1973
 484
 1789
 1627
 469
 1404
 1607
 446
 2317
 2173
 600
 1831
 2140
 571
 1620
 1444
 340
 1373
 1426
 293
 2252
 2059
 615
 1764
 2034
 549
 1963
 1795
 531
 1553
 1769
 464
 2271
 2092
 550
 1612
 2053
 532
 1800
 1707
 432
 1456
 1682
 396
 1403
 1277
 398
 1065
 126]
 363
 914
 843
 221
 737
 623
 209
 67
 $89
 192
 489
 $61
 171
 2405
 2240
 536
 1964
 2210
 469
 1496
 1354
 359
 1207
 1342
 327
 1971
 1231
 327
 1118
 121
 296
 1279
 1178
 372
 969
 1156
 352
 1583
 3457
 410
 1236
 1423
 375
 1251
 1153
 284
 104)
 263
 1124
 1679
 1729
 466
 1497
 1707
 44s
 2073
 1697
 500
 1664
 1664
 453
 1359
 1260
 350
 1083
 1241
 324
 1437
 1325
 367
 1134
 1297
 356
 1264
 11468
 937
 4131
 372
 602
 543
 177
 2053
 165
 $39
 R66
 612
 2a3
 666
 803
 231
 1666
 1608
 279
 1459
 1568
 264
 1045
 966
 276
 619
 950
 25١
 1039
 955
 274
 629
 gat
 243
 669
 636
 173
 534
 623
 157
 564
 See
 150
 446
 510
 144
 624
 191
 566
 *477
 $57
 166
 527
 480
 169
 3782
 2467
 174
 595
 55١
 149
 483
 130
 546","المر
كن نم لظ كا نه اج ديد ته"
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,61,5,False,62.28,59.28,69:1; 26:181; 42:28; 56:90; 12:6; 56:82; 24:32; 92:8; 27:35; 69:38; 45:4; 81:15; 37:53; 2:32; 1:5; 40:75; 16:94; 72:2; 28:76; 44:58; 28:58; 20:129; 34:18; 4:5; 3:5; 74:47; 16:55,0,"TABLE ا‎ 9 (Continued)
 Cont
 $78
 5
 153 ato عد‎",
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,62,30,False,60.13,79.63,,0,"TABLE 9 (Continued )
 KPHPYPAAPSS HHPMPAAPSP@
 30
 30
 ORNAUNESH
 4324
 5042
 2343
 2860
 2472
 3267
 2031
 2369
 2076
 2sal
 2387
 2692
 652
 1129
 1835
 2217
 1274
 1435
 1345
 1566
 1172
 1463
 563
 698
 $70
 655
 542
 516
 1261
 1559
 1024
 1222
 1083
 1267
 628
 790
 914
 1202
 831
 974
 64)
 1146
 752
 836
 902
 1235
 53
 712
 978
 876
 812
 932
 957
 1217
 673
 611
 603
 688
 341
 4aa9
 286
 26١
 843
 1142
 594
 689
 462
 635
 555
 563
 638
 700
 وه
 $48
 783
 971
 602
 990
 512
 661
 566
 758
 646
 715
 210
 289
 367
 425
 $23
 398
 77
 426
 56
 262
 2863
 274
 262
 286
 e7e
 267
 256
 211
 263
 46",
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,63,2869,False,83.1,,,0,"Continued
 ‘ABLE
 2869
 274
 197
 253
 323
 274
 409
 484
 324
 41
 295
 372
 248
 315
 154
 201
 175
 147
 139
 158
 179
 213
 204
 246
 166
 225
 230
 277
 2e7
 26!
 203
 265
 183
 220
 152
 152
 181
 169
 124
 164
 155
 205
 119
 136
 163
 219
 133
 168
 122
 118
 115
 157
 90
 140
 77
 57
 53
 63
 121
 152
 18
 60
 55
 64
 4s
 45
 46
 73
 67
 107
 78
 119
 66
 67
 47
 36
 a7
 7
 27
 38
 22
 25
 27
 47
 69
 28
 24
 52
 98
 28
 29
 31
 34
 33
 38
 34
 26
 15
 M1
 32
 36
 26
 30
 16
 7
 34
 10
 24
 14
 20
 13
 24
 113
 21
 114
 47",
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,64,,False,84.8,49.74,41:8; 58:5; 36:67; 9:5; 34:32; 46:4; 11:61; 51:5; 56:62; 22:34,0,"TABLE 10
 The Percentage Frequency of Each Set of Qur'anic Initials in
 Each Sura,
 CHAPTER ss Ue ل‎ يى N io) TTPH
 1 1 4 0-72463768 769710145 50724638
 2 11 0-60046189 2+1285604 707675135 $-8160123
 4 Iv 02 1+5751436 8 «23396 60 56681621
 5 2 2) 0111 262039937 8-0951197 525514127
 6 vi 0254601048 2-1602732 620454293 5- 7421968
 7 VII 0+68810560 204996489 901489959 505469737
 8 12115",
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,65,2000,False,43.97,38.05,,4,"inked
 50074an ad
 61190798
 302476319
 067956696
 Liv
 362104637
 805017836
 103079607
 02
 Lv
 367735849
 117
 20011435
 0239
 Lut
 5501
 266
 109615536
 0© 5
 20
 608762279
 163261297
 0+58939096
 Lyilt
 204
 607346939
 0296938776
 200
 LIX
 107230377
 66790045
 5.6164
 0+38269726
 Lx
 769463364
 0-92879257
 169607843
 601919805
 xl
 032573290
 165200869
 5+3203040
 4+6686382
 ا‎
 02601
 268642590
 67473101
 68493551
 100000000
 162727273
 txlv
 620909091
 5503
 024956403
 263294509
 79034942
 Lxv
 705707185
 072332731
 165370705
 Lxvl
 89511754
 5087703448
 LxviI
 161773363
 2+7225901
 703583517
 4-856S8121
 LxXVINI
 1-1746260
 106444792
 115
 54
 LXIX
 0-70175439
 205438596
 604912281
 606140
 1+1247444
 1663599168
 8 62822086
 601349693
 03
 201699485
 662686598
 401237119
 027١
 LXxII‏
 2023281429
 10-069286
 6007142686
 00
 XXIII‏
 27554535
 6+6890126
 507405281
 0٠.764 6
 LAXxiv‏
 23900574
 75825813
 50669216
 Lava‏
 0-57687120
 39073806
 726700434
 52098408
 LAxvI‏
 0+36529680
 16
 1+3698630
 729452055
 629406393
 Latvia‏
 77
 0862352941
 201176471
 60
 2.4705882
 LAVISH‏
 0287064677
 78
 201144279
 2386
 868606968
 19
 LXxIX‏
 0025773196
 164175258
 يك
 7
 Lxxx‏
 60
 160544815
 22847100
 و5195
 966660808
 LAXX1‏
 6+87361 42
 61
 07
 167738359
 3-3289a08
 BASALT‏
 0+57803468
 6+93641 62
 82
 086705202
 200231214
 03
 LXXXITI‏
 0013020833
 166927083
 902447917
 39062500
 64
 LAXxTV‏
 065675922
 32537961
 609414317
 50639913R
 85
 LXXXV‏
 0-41067762
 1+2320329
 509548255
 $-Saata7s
 66
 LAAXVI‏
 1٠١4760145
 363210932
 662730627
 5١535055
 87
 LUXXVIT‏
 108
 168987342
 464303797
 41199241
 1» 0
 LAXAVIIT‏
 00
 6+0000000
 6 -2500000
 085641 4
 89
 LAXXIX‏
 166835017
 40404040
 468087542
 90
 xc‏
 16
 27472527
 608681319
 6+0439560
 ) -0
 91
 xCI
 39062500
 3+5156250
 126109375
 xii
 0. 60060060
 165015015
 6*9069069
 8
 93
 xxiii
 0-00000000
 120869565
 267173913
 23586
 9a
 XCIV
 1-6526926
 082644688
 74380165
 16828926
 95
 xcV
 0-56616182
 167045455
 100227273
 3-a090909
 96
 xCVI
 096039216
 206143791
 8+1699346
 5426 8
 91
 260011
 0-00000000
 22727273
 66181818
 2023
 96
 00خ‎ 011
 095465394
 095465394
 83832200
 7+B758950
 99
 XCIX
 0215
 22596870
 39548023
 662146893
 100
 c
 1-6304348
 16304348
 5 9ه
 54347826
 101
 61
 0-00000000
 262857143
 26643
 9-142887)
 102
 611
 0-00000000
 2-1276596
 TB014184‏
 103
 206
 60111
 55595556
 ل
 66666667
 104
 6
 0-65789474
 ه0607
 3+9473684
 105
 126500000
 Cu
 | 3
 0-00000000
 205423729
 106
 Cv
 593228024
 10638294
 10638298
 )40255319
 107
 0011
 704468085
 1-5037594
 0-00000000
 920825564
 108
 00111
 16393443
 4+Siiatae
 000000000
 9+B360656‏
 109
 61
 3-2786885
 000000000
 069449444
 110
 Cx
 120416667
 ٠69
 000000000
 626620000
 hua
 ه53‎ 7033
 61
 100000000
 200
 5+0000000
 2
 CXIL
 9-0000030
 165351515
 115
 3*0303030
 413
 CALLED
 0-00000000
 705757576
 6+6666667
 +6 6666667
 114
 City
 1-0101010
 ءا‎
 1-0101010
 10101010
 2000
 49","1الانا‎

الالرقى‎

لكلا‎
1 للا

الألألالءاآ‎"
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,66,50,False,49.04,50.94,11:63; 2:7; 9:29,0,"TABLE 10 (Continued
 TTPS طس‎ yrs لسر‎
 HHPM —o™ APLPM —
 36-956522
 42 028986
 146492754
 12-316641
 23064
 CaOnauvaonv~=
 330379523
 36 456. 50
 2206
 & 06456
 201170131
 336549127
 36 6532605
 993
 9-2056
 166747050
 336189203
 36 0235839
 9,006 9
 9-8091297
 2¢33491688
 336722761
 107
 927025437
 202122794
 320364387
 366766162
 97212294
 903479469
 20687936
 32 0439264
 36-869622
 903526190
 920717596
 204926274
 32430427
 376421150
 904619666
 906660462
 167254174
 32 6400763
 376405759
 10-046326
 920634772
 221073667
 33417252
 38651120
 909509739
 923944614
 169610441
 تت
 32476424
 370475716
 106321664
 9 66369976
 1-9506524
 33342576
 022-522 ذف 6 wo 2555 5 ex - 5 0 2 One en - ~‏
 266565
 6 235.3510«
 10+38a029
 205766774
 350125955
 نه نه لى يي oo © ou ous 1]‏ ب Awe
 38607416
 8 6045653«
 97084631
 2 2
 34-398175
 36 6590987
 907547062
 9 «7832286
 م23‎
 322091890
 36-113470
 10-659729
 » -7807170
 207149321
 32574588
 37-705761
 10-030864
 92721193
 200961934
 34604284
 362776546
 8-1118031
 903270545
 2+6867437
 32 9
 36-032451
 921994490
 921994490
 262
 2 7
 35¢672215
 901421255
 15
 2-24
 320113518
 35-250187
 646
 11.63
 267632562
 31-610457
 35e801237‏
 905390142
 6666 9
 223149072
 33213270
 372402844
 901753555
 1868
 20386 6
 31643002
 360218165
 10-096912
 60234393
 10890171
 31 -965782
 372360335
 99685754
 10+108240
 1-9902235
 352653077
 372029343
 76084134
 929195014
 204149572
 31-726619
 360562734
 96741007
 106053957
 2.7
 326516750
 372039363
 907152429
 905686767
 & 05335008
 312360332
 35+531326
 9 02073382
 10-626514
 220941502
 34010745
 396289886
 922501752
 920633030
 2545
 310394676
 366487269
 10 503472«
 10387731
 250 468
 340326968
 38332557
 927345133
 906879367
 20493712
 312306018
 372195903
 100947503
 8 -9628681
 201766965
 2346© 2
 +38 602620
 86-7
 9eS371179
 20436661
 2 © 65
 372392031
 901111730
 10030649
 1١١10
 34-672115
 372772926
 9 7
 99189021
 2642
 23-985149
 261661
 6-7128713
 720544554
 125346535
 32162373
 372028363
 97580016
 9.029404!
 24199844
 340243421
 360973684
 6-6513158
 729934211
 204342105
 32026007
 360430369
 903330537
 10213926
 202231544
 332419329
 360991467
 69898789
 9 09226037
 22028160
 322503001
 370244898
 97238896
 1.64
 22208684
 32 -661290
 372355991
 10-253456
 11464
 16433160
 272389652
 332060509
 10-874013
 9 05293774
 204554224
 31634153
 370877723
 11-595221
 100119466
 129676739
 320345799
 36 999514-
 112219038
 10-636231
 2-0683924
 26 -723728
 232 61
 60109656
 729805056
 165639171
 336773196
 2220.158
 10350515
 709175258
 201443299
 352412217
 0.207
 10-380179
 10679197
 207338744
 35062377
 40-906106
 10-306 601
 993
 263637957
 292727936
 ه12 0
 9-5554081
 ه95‎ 1
 262561380
 232.2
 362121920
 10-765240
 907924773
 22-1
 26 -033157
 350192163
 1 3
 ه99‎ 0
 2*3
 332471933
 370976438
 0ه""
 11.0
 266486
 50",
miracle_of_quran_mysterious_alphabets,Miracle of the Quran - Significance of the Mysterious Alphabets,67,31,False,30.52,61.16,36:68,0,"TABLE 00 10 (Continued)
 54 207740189 729161028 901339648 31596752 316326116
 55 203781213 76694411 725505351 39-892985 38 29
 56 107724414 703756432 12-578616 362935392 30-417381
 57 20400157 906116124 98077678 370936446 342052570
 56 263084479 10019646 10+019646 36 555992 32 6662083
 59 169897959 9 00816327 900816327 39591837 35816327
 60 167230377 95066152 10+465658 36 6096277 326354818
 61 266831765 11764706 98039216 370254902 330436533
 62 0097719870 814332825 146766558 510574376 24042
 63 2 68642590 95890411 902154421 376733499 332001245
 64 201818162 920909091 106161618 36 + 636364 33+909091
 65 205790349 9 «2346090 86522463 356940100 330693844
 66 161754069 900415913 94936709 36+526029 334182640
 67 25016396 100743194 9249228737 35-614422 32671082
 66 2 eb9T4158 95536413 11196121 34455756 28-617541
 69 207192982 10701754 0 356350877 30+789474
 70 127382413 112042945 11656442 35440573 26 6936605
 71 206804124 729381443 87628866 40 «206186 360350515
 72 31250000 8+1250000 602142657 37857143 350714286
 73 266406429 907586976 701182549 38 «117107 370428243
 14 204856597 99426386 81261950 34-41 6826 34-225621
 15 420520984 132314038 72358900 36-034732 340732272
 16 400182648 10956904 82191781 35-525114 346703196
 77 165294116 112058824 9066823529 36623529 312529412
 78 204875622 78356209 85820896 40 6422886 37064677
 79 114 9.6495 27 362082474 352051546
 60 29 10+369069 93145870 32 + 688928 30 0228471
 81 46563193 8 -6474501 808691796 386359202 360141907
 82 27 1024 117 23019 22 53ه>>‎
 63 202135417 11456333 907656250 36.68 8 32 0291667
 ba 3+6876356 10629067 806767896 350357918 346707158
 85 120266940 7 68028747 102677616 376371663 32 443532
 66 209520295 81180812 922250923 420435424 406590406
 87 364810127 166772152 705949367 332227848 350126562
 88 35000000 134750000 6 0 23 0 30750000
 69 201885522 10-774411 702390572 36026936 35858586
 90 204725275 920659341 11263736 370362637 322417582
 91 462968750 508593750 93750000 370109375 33203125
 92 402042042 156915916 63063063 36 +036036 350435435
 93 267173913 12-500000 92391304 36-956522 350326087
 94 401322314 6 2644628 74380165 29752066 37-190083
 95 405454545 126500000 11363636 38 - 636364 34-090909
 ¥6 369215686 132071895 5 6823529 39 869261 39869281
 97 202727273 9 60909091 126121212 41 -666667 412666667
 96 05 9 03078759 923078759 366515513 332890815
 99 166949152 900395480 106169492 42 6372881 42 6937853
 100 20173913 92391304 10-326087 33695652 33 695652
 101 1٠571 1406 120571429 36 857143 336714286
 10 286867 16 140184397 40 6425532 940042553
 104 3 37 208 156131579 43 «421053 34210526
 105 305 126711864 150254237 362440678 33 -050847
 106 2+1276596 65106383 132829767 41 6489362 3601702813
 1U7 30075148 156789474 112276195 39097744 33 7
 108 3°2766865 665573770 9-8360656 396344262 440262295
 109 06 69444aq4 48611111 97222222 316944444 25 694444
 10 92063333 10 «416667 9e3750000 346375000 362458333
 11 5٠0000000 1160) 152000000 38 e000000 320
 112 1e5151515 725191576 166666667 48 648.4846 40909091
 113 424444444 6+6666667 132333333 35555556 340444044
 114 Vbenddaaa 150151595 6 -0808081 436434343 42 6424242
 31",
